"","site","location","order","family","length","ecomorphology","area_pool","method","human_influence"
"5943","Weierbach","Control","Diptera",NA,6,2,1282,"intercept_trap",100688.788235785
"5944","Weierbach","Control","Diptera",NA,7,2,1282,"intercept_trap",100688.788235785
"5945","Weierbach","Control","Diptera",NA,7,2,1282,"intercept_trap",100688.788235785
"5946","Weierbach","Control","Diptera",NA,7,2,1282,"intercept_trap",100688.788235785
"5947","Weierbach","Control","Diptera",NA,9,2,1282,"intercept_trap",100688.788235785
"5948","Weierbach","Control","Diptera",NA,10,2,1282,"intercept_trap",100688.788235785
"5949","Weierbach","Control","Diptera",NA,10,2,1282,"intercept_trap",100688.788235785
"5950","Weierbach","Control","Diptera",NA,13,2,1282,"intercept_trap",100688.788235785
"5951","Weierbach","Control","Hemiptera",NA,3,2,1282,"intercept_trap",100688.788235785
"5952","Weierbach","Control","Hemiptera",NA,4,2,1282,"intercept_trap",100688.788235785
"5953","Weierbach","Control","Hemiptera",NA,8,2,1282,"intercept_trap",100688.788235785
"5954","Weierbach","Control","Hemiptera",NA,8,2,1282,"intercept_trap",100688.788235785
"5955","Weierbach","Control","Hemiptera",NA,8,2,1282,"intercept_trap",100688.788235785
"5956","Weierbach","Control","Hemiptera",NA,8,2,1282,"intercept_trap",100688.788235785
"5957","Weierbach","Control","Hemiptera",NA,8,2,1282,"intercept_trap",100688.788235785
"5958","Weierbach","Control","Hemiptera",NA,9,2,1282,"intercept_trap",100688.788235785
"5959","Weierbach","Control","Hemiptera",NA,2,2,1282,"intercept_trap",100688.788235785
"5960","Weierbach","Control","Hemiptera",NA,2,2,1282,"intercept_trap",100688.788235785
"5961","Weierbach","Control","Hemiptera",NA,3,2,1282,"intercept_trap",100688.788235785
"5962","Weierbach","Control","Hemiptera",NA,4,2,1282,"intercept_trap",100688.788235785
"5963","Weierbach","Control","Hemiptera","Aphidoidea",2,2,1282,"intercept_trap",100688.788235785
"5964","Weierbach","Control","Hemiptera","Aphidoidea",2,2,1282,"intercept_trap",100688.788235785
"5965","Weierbach","Control","Hemiptera","Aphidoidea",4,2,1282,"intercept_trap",100688.788235785
"5966","Weierbach","Control","Hymenoptera","Vespidae",12,2,1282,"intercept_trap",100688.788235785
"5967","Weierbach","Control","Hymenoptera","Vespidae",13,2,1282,"intercept_trap",100688.788235785
"5968","Weierbach","Control","Hymenoptera","Vespidae",13,2,1282,"intercept_trap",100688.788235785
"5969","Weierbach","Control","Hymenoptera",NA,1,2,1282,"intercept_trap",100688.788235785
"5970","Weierbach","Control","Hymenoptera",NA,1,2,1282,"intercept_trap",100688.788235785
"5971","Weierbach","Control","Hymenoptera",NA,2,2,1282,"intercept_trap",100688.788235785
"5972","Weierbach","Control","Hymenoptera",NA,2,2,1282,"intercept_trap",100688.788235785
"5973","Weierbach","Control","Hymenoptera",NA,2,2,1282,"intercept_trap",100688.788235785
"5974","Weierbach","Control","Hymenoptera",NA,2,2,1282,"intercept_trap",100688.788235785
"5975","Weierbach","Control","Hymenoptera",NA,2,2,1282,"intercept_trap",100688.788235785
"5976","Weierbach","Control","Hymenoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"5977","Weierbach","Control","Hymenoptera",NA,6,2,1282,"intercept_trap",100688.788235785
"5978","Weierbach","Control","Psocoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"5979","Weierbach","Control","Thysanoptera",NA,1,2,1282,"intercept_trap",100688.788235785
"5980","Weierbach","Control","Thysanoptera",NA,1,2,1282,"intercept_trap",100688.788235785
"5981","Weierbach","Control","Thysanoptera",NA,2,2,1282,"intercept_trap",100688.788235785
"5982","Weierbach","Pool","Araneae",NA,2,2,1282,"intercept_trap",100688.788235785
"5983","Weierbach","Pool","Araneae",NA,2,2,1282,"intercept_trap",100688.788235785
"5984","Weierbach","Pool","Araneae",NA,2,2,1282,"intercept_trap",100688.788235785
"5985","Weierbach","Pool","Araneae",NA,2,2,1282,"intercept_trap",100688.788235785
"5986","Weierbach","Pool","Araneae",NA,2,2,1282,"intercept_trap",100688.788235785
"5987","Weierbach","Pool","Araneae",NA,2,2,1282,"intercept_trap",100688.788235785
"5988","Weierbach","Pool","Araneae",NA,2,2,1282,"intercept_trap",100688.788235785
"5989","Weierbach","Pool","Araneae",NA,3,2,1282,"intercept_trap",100688.788235785
"5990","Weierbach","Pool","Araneae",NA,3,2,1282,"intercept_trap",100688.788235785
"5991","Weierbach","Pool","Araneae",NA,4,2,1282,"intercept_trap",100688.788235785
"5992","Weierbach","Pool","Araneae",NA,7,2,1282,"intercept_trap",100688.788235785
"5993","Weierbach","Pool","Araneae",NA,8,2,1282,"intercept_trap",100688.788235785
"5994","Weierbach","Pool","Araneae",NA,8,2,1282,"intercept_trap",100688.788235785
"5995","Weierbach","Pool","Araneae",NA,9,2,1282,"intercept_trap",100688.788235785
"5996","Weierbach","Pool","Coleoptera","Carabidae",1,2,1282,"intercept_trap",100688.788235785
"5997","Weierbach","Pool","Coleoptera","Carabidae",2,2,1282,"intercept_trap",100688.788235785
"5998","Weierbach","Pool","Coleoptera","Carabidae",2,2,1282,"intercept_trap",100688.788235785
"5999","Weierbach","Pool","Coleoptera","Carabidae",5,2,1282,"intercept_trap",100688.788235785
"6000","Weierbach","Pool","Coleoptera","Carabidae",5,2,1282,"intercept_trap",100688.788235785
"6001","Weierbach","Pool","Coleoptera","Carabidae",6,2,1282,"intercept_trap",100688.788235785
"6002","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6003","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6004","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6005","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6006","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6007","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6008","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6009","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6010","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6011","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6012","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6013","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6014","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6015","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6016","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6017","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6018","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6019","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6020","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6021","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6022","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6023","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6024","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6025","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6026","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6027","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6028","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6029","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6030","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6031","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6032","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6033","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6034","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6035","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6036","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6037","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6038","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6039","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6040","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6041","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6042","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6043","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6044","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6045","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6046","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6047","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6048","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6049","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6050","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6051","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6052","Weierbach","Pool","Coleoptera","Curculionidae",2,2,1282,"intercept_trap",100688.788235785
"6053","Weierbach","Pool","Coleoptera","Curculionidae",3,2,1282,"intercept_trap",100688.788235785
"6054","Weierbach","Pool","Coleoptera","Curculionidae",4,2,1282,"intercept_trap",100688.788235785
"6055","Weierbach","Pool","Coleoptera","Curculionidae",6,2,1282,"intercept_trap",100688.788235785
"6056","Weierbach","Pool","Coleoptera","Curculionidae",6,2,1282,"intercept_trap",100688.788235785
"6057","Weierbach","Pool","Coleoptera","Curculionidae",9,2,1282,"intercept_trap",100688.788235785
"6058","Weierbach","Pool","Coleoptera","Latridiidae",2,2,1282,"intercept_trap",100688.788235785
"6059","Weierbach","Pool","Coleoptera","Latridiidae",2,2,1282,"intercept_trap",100688.788235785
"6060","Weierbach","Pool","Coleoptera","Latridiidae",2,2,1282,"intercept_trap",100688.788235785
"6061","Weierbach","Pool","Coleoptera","Staphylinidae",1,2,1282,"intercept_trap",100688.788235785
"6062","Weierbach","Pool","Coleoptera","Staphylinidae",3,2,1282,"intercept_trap",100688.788235785
"6063","Weierbach","Pool","Coleoptera","Staphylinidae",3,2,1282,"intercept_trap",100688.788235785
"6064","Weierbach","Pool","Coleoptera","Staphylinidae",3,2,1282,"intercept_trap",100688.788235785
"6065","Weierbach","Pool","Coleoptera","Staphylinidae",3,2,1282,"intercept_trap",100688.788235785
"6066","Weierbach","Pool","Coleoptera","Staphylinidae",3,2,1282,"intercept_trap",100688.788235785
"6067","Weierbach","Pool","Coleoptera","Staphylinidae",3,2,1282,"intercept_trap",100688.788235785
"6068","Weierbach","Pool","Coleoptera","Staphylinidae",3,2,1282,"intercept_trap",100688.788235785
"6069","Weierbach","Pool","Coleoptera","Staphylinidae",3,2,1282,"intercept_trap",100688.788235785
"6070","Weierbach","Pool","Coleoptera","Staphylinidae",3,2,1282,"intercept_trap",100688.788235785
"6071","Weierbach","Pool","Coleoptera","Staphylinidae",3,2,1282,"intercept_trap",100688.788235785
"6072","Weierbach","Pool","Coleoptera","Staphylinidae",4,2,1282,"intercept_trap",100688.788235785
"6073","Weierbach","Pool","Coleoptera","Staphylinidae",4,2,1282,"intercept_trap",100688.788235785
"6074","Weierbach","Pool","Coleoptera","Staphylinidae",4,2,1282,"intercept_trap",100688.788235785
"6075","Weierbach","Pool","Coleoptera","Staphylinidae",6,2,1282,"intercept_trap",100688.788235785
"6076","Weierbach","Pool","Coleoptera","Staphylinidae",6,2,1282,"intercept_trap",100688.788235785
"6077","Weierbach","Pool","Coleoptera","Staphylinidae",6,2,1282,"intercept_trap",100688.788235785
"6078","Weierbach","Pool","Coleoptera","Staphylinidae",9,2,1282,"intercept_trap",100688.788235785
"6079","Weierbach","Pool","Coleoptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6080","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6081","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6082","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6083","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6084","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6085","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6086","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6087","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6088","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6089","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6090","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6091","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6092","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6093","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6094","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6095","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6096","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6097","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6098","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6099","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6100","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6101","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6102","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6103","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6104","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6105","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6106","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6107","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6108","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6109","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6110","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6111","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6112","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6113","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6114","Weierbach","Pool","Coleoptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6115","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6116","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6117","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6118","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6119","Weierbach","Pool","Diptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6120","Weierbach","Pool","Diptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6121","Weierbach","Pool","Diptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6122","Weierbach","Pool","Diptera",NA,5,2,1282,"intercept_trap",100688.788235785
"6123","Weierbach","Pool","Diptera",NA,6,2,1282,"intercept_trap",100688.788235785
"6124","Weierbach","Pool","Diptera",NA,7,2,1282,"intercept_trap",100688.788235785
"6125","Weierbach","Pool","Diptera",NA,8,2,1282,"intercept_trap",100688.788235785
"6126","Weierbach","Pool","Diptera",NA,8,2,1282,"intercept_trap",100688.788235785
"6127","Weierbach","Pool","Diptera",NA,10,2,1282,"intercept_trap",100688.788235785
"6128","Weierbach","Pool","Diptera",NA,11,2,1282,"intercept_trap",100688.788235785
"6129","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6130","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6131","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6132","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6133","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6134","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6135","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6136","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6137","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6138","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6139","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6140","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6141","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6142","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6143","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6144","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6145","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6146","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6147","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6148","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6149","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6150","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6151","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6152","Weierbach","Pool","Diptera",NA,1,2,1282,"intercept_trap",100688.788235785
"6153","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6154","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6155","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6156","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6157","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6158","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6159","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6160","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6161","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6162","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6163","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6164","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6165","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6166","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6167","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6168","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6169","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6170","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6171","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6172","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6173","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6174","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6175","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6176","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6177","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6178","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6179","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6180","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6181","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6182","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6183","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6184","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6185","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6186","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6187","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6188","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6189","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6190","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6191","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6192","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6193","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6194","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6195","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6196","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6197","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6198","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6199","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6200","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6201","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6202","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6203","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6204","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6205","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6206","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6207","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6208","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6209","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6210","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6211","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6212","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6213","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6214","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6215","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6216","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6217","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6218","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6219","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6220","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6221","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6222","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6223","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6224","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6225","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6226","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6227","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6228","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6229","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6230","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6231","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6232","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6233","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6234","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6235","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6236","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6237","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6238","Weierbach","Pool","Diptera",NA,2,2,1282,"intercept_trap",100688.788235785
"6239","Weierbach","Pool","Diptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6240","Weierbach","Pool","Diptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6241","Weierbach","Pool","Diptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6242","Weierbach","Pool","Diptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6243","Weierbach","Pool","Diptera",NA,3,2,1282,"intercept_trap",100688.788235785
"6244","Weierbach","Pool","Diptera",NA,3,2,1282,"intercept_trap",100688.788235785
