"","X","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","a","b","formula_type","dw","human_influence_z","counts","xmin","xmax"
"4669",10476,"Riedgrabe","Inflow","Amphipoda","Gammaridae",4,"3",2149,66948.0040001844,"kick_net",0.00845,2.8705,1,0.451928691384938,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4670",10485,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4671",10486,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4672",10487,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4673",10488,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4674",10489,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4675",10490,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4676",10491,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4677",10492,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",5,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.511103396223714,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4678",10493,"Riedgrabe","Inflow","Odonata","Cordulegastridae",10,"3",2149,66948.0040001844,"kick_net",0.007,2.782,1,4.2373861232774,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4679",10494,"Riedgrabe","Inflow","Megaloptera","Sialidae",4,"3",2149,66948.0040001844,"kick_net",0.004,2.753,1,0.181773741893559,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4680",10495,"Riedgrabe","Inflow","Megaloptera","Sialidae",6,"3",2149,66948.0040001844,"kick_net",0.004,2.753,1,0.555022237163328,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4681",10496,"Riedgrabe","Inflow","Megaloptera","Sialidae",7,"3",2149,66948.0040001844,"kick_net",0.004,2.753,1,0.848427809971585,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4682",10497,"Riedgrabe","Inflow","Megaloptera","Sialidae",7,"3",2149,66948.0040001844,"kick_net",0.004,2.753,1,0.848427809971585,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4683",10528,"Riedgrabe","Inflow","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4684",10529,"Riedgrabe","Inflow","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4685",10530,"Riedgrabe","Inflow","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4686",10531,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4687",10532,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4688",10533,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4689",10534,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4690",10535,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4691",10536,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4692",10537,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4693",10538,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4694",10539,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4695",10540,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4696",10541,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4697",10542,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4698",10543,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4699",10544,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4700",10545,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4701",10546,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4702",10547,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4703",10548,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4704",10549,"Riedgrabe","Inflow","Diptera","Chironomidae",8,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.464649807522386,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4705",10550,"Riedgrabe","Inflow","Diptera","Chironomidae",8,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.464649807522386,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4706",10551,"Riedgrabe","Inflow","Diptera","Chironomidae",8,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.464649807522386,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4707",10552,"Riedgrabe","Inflow","Diptera","Chironomidae",8,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.464649807522386,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4708",10553,"Riedgrabe","Inflow","Diptera","Chironomidae",8,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.464649807522386,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4709",10554,"Riedgrabe","Inflow","Diptera","Chironomidae",8,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.464649807522386,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4710",10555,"Riedgrabe","Inflow","Diptera","Chironomidae",8,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.464649807522386,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4711",10556,"Riedgrabe","Inflow","Diptera","Chironomidae",8,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.464649807522386,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4712",10557,"Riedgrabe","Inflow","Diptera","Chironomidae",8,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.464649807522386,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4713",10558,"Riedgrabe","Inflow","Diptera","Chironomidae",8,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.464649807522386,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4714",10559,"Riedgrabe","Inflow","Diptera","Chironomidae",9,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.63262357257604,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4715",10560,"Riedgrabe","Inflow","Diptera","Tipulidae",4,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,0.123208886166039,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4716",10561,"Riedgrabe","Inflow","Diptera","Tipulidae",22,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,11.8799343127125,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4717",10563,"Riedgrabe","Inflow","Gastropoda","Physidae",5,"3",2149,66948.0040001844,"kick_net",0.0457,3.05,1,6.19119828422008,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4718",10564,"Riedgrabe","Inflow","Gastropoda","Physidae",6,"3",2149,66948.0040001844,"kick_net",0.0457,3.05,1,10.7963638843173,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4719",10565,"Riedgrabe","Inflow","Gastropoda","Physidae",7,"3",2149,66948.0040001844,"kick_net",0.0457,3.05,1,17.27687623396,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4720",10566,"Riedgrabe","Inflow","Gastropoda","Physidae",7,"3",2149,66948.0040001844,"kick_net",0.0457,3.05,1,17.27687623396,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4721",10567,"Riedgrabe","Inflow","Gastropoda","Physidae",8,"3",2149,66948.0040001844,"kick_net",0.0457,3.05,1,25.9621503352323,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4722",10568,"Riedgrabe","Inflow","Amphipoda","Gammaridae",8,"3",2149,66948.0040001844,"kick_net",0.00845,2.8705,1,3.30503845216443,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4723",10569,"Riedgrabe","Inflow","Isopoda","Asellidae",5,"3",2149,66948.0040001844,"kick_net",0.0036,3.111,1,0.538019707775883,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4724",10571,"Riedgrabe","Inflow","Ephemeroptera","Baetidae",5,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.511103396223714,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4725",10572,"Riedgrabe","Inflow","Coleoptera","Elmidae",8,"3",2149,66948.0040001844,"kick_net",0.007,2.88,1,2.79252585350323,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4726",10587,"Riedgrabe","Inflow","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4727",10588,"Riedgrabe","Inflow","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4728",10589,"Riedgrabe","Inflow","Diptera","Tipulidae",8,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,0.789591418871859,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4729",10590,"Riedgrabe","Inflow","Diptera","Tipulidae",13,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,2.90061066128767,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4730",10591,"Riedgrabe","Inflow","Diptera","Tipulidae",13,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,2.90061066128767,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4731",10592,"Riedgrabe","Inflow","Diptera","Tipulidae",17,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,5.95284211415953,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4732",10593,"Riedgrabe","Inflow","Diptera","Tipulidae",18,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,6.93827594570581,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4733",10594,"Riedgrabe","Inflow","Diptera","Tipulidae",18,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,6.93827594570581,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4734",10595,"Riedgrabe","Inflow","Diptera","Tipulidae",19,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,8.02012071773687,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4735",10596,"Riedgrabe","Inflow","Diptera","Tipulidae",20,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,9.20198758722253,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4736",10597,"Riedgrabe","Inflow","Diptera","Tipulidae",21,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,10.4874273322743,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4737",10598,"Riedgrabe","Inflow","Diptera","Tipulidae",21,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,10.4874273322743,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4738",10599,"Riedgrabe","Inflow","Diptera","Tipulidae",22,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,11.8799343127125,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4739",10600,"Riedgrabe","Inflow","Diptera","Tipulidae",22,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,11.8799343127125,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4740",10601,"Riedgrabe","Inflow","Diptera","Tipulidae",23,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,13.3829499953418,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4741",10602,"Riedgrabe","Inflow","Diptera","Tipulidae",23,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,13.3829499953418,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4742",10603,"Riedgrabe","Inflow","Diptera","Tipulidae",24,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,14.9998661093414,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4743",10604,"Riedgrabe","Inflow","Diptera","Tipulidae",24,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,14.9998661093414,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4744",10607,"Riedgrabe","Inflow","Gastropoda","Physidae",2,"3",2149,66948.0040001844,"kick_net",0.0457,3.05,1,0.378492856156408,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4745",10608,"Riedgrabe","Inflow","Gastropoda","Physidae",3,"3",2149,66948.0040001844,"kick_net",0.0457,3.05,1,1.30357501201927,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4746",10609,"Riedgrabe","Inflow","Gastropoda","Physidae",3,"3",2149,66948.0040001844,"kick_net",0.0457,3.05,1,1.30357501201927,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4747",10610,"Riedgrabe","Inflow","Gastropoda","Physidae",4,"3",2149,66948.0040001844,"kick_net",0.0457,3.05,1,3.13472302322615,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4748",10611,"Riedgrabe","Inflow","Gastropoda","Physidae",5,"3",2149,66948.0040001844,"kick_net",0.0457,3.05,1,6.19119828422008,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4749",10612,"Riedgrabe","Inflow","Gastropoda","Physidae",5,"3",2149,66948.0040001844,"kick_net",0.0457,3.05,1,6.19119828422008,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4750",10613,"Riedgrabe","Inflow","Gastropoda","Physidae",7,"3",2149,66948.0040001844,"kick_net",0.0457,3.05,1,17.27687623396,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4751",10614,"Riedgrabe","Inflow","Odonata","Cordulegastridae",11,"3",2149,66948.0040001844,"kick_net",0.007,2.782,1,5.5239849938048,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4752",10615,"Riedgrabe","Inflow","Megaloptera","Sialidae",7,"3",2149,66948.0040001844,"kick_net",0.004,2.753,1,0.848427809971585,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4753",10616,"Riedgrabe","Inflow","Megaloptera","Sialidae",7,"3",2149,66948.0040001844,"kick_net",0.004,2.753,1,0.848427809971585,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4754",10617,"Riedgrabe","Inflow","Megaloptera","Sialidae",8,"3",2149,66948.0040001844,"kick_net",0.004,2.753,1,1.22536853834825,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4755",10618,"Riedgrabe","Inflow","Megaloptera","Sialidae",9,"3",2149,66948.0040001844,"kick_net",0.004,2.753,1,1.69468747541199,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4756",10619,"Riedgrabe","Inflow","Megaloptera","Sialidae",9,"3",2149,66948.0040001844,"kick_net",0.004,2.753,1,1.69468747541199,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4757",10620,"Riedgrabe","Inflow","Megaloptera","Sialidae",11,"3",2149,66948.0040001844,"kick_net",0.004,2.753,1,2.94451691546255,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4758",10622,"Riedgrabe","Inflow","Diptera","Ceratopogonidae",5,"3",2149,66948.0040001844,"kick_net",0.003,2.47,1,0.159800143667961,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4759",10638,"Riedgrabe","Inflow","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4760",10639,"Riedgrabe","Inflow","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4761",10640,"Riedgrabe","Inflow","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4762",10641,"Riedgrabe","Inflow","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4763",10642,"Riedgrabe","Inflow","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4764",10643,"Riedgrabe","Inflow","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4765",10644,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4766",10645,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4767",10646,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4768",10647,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4769",10648,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4770",10649,"Riedgrabe","Inflow","Diptera","Chironomidae",6,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.218668523080522,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4771",10650,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4772",10651,"Riedgrabe","Inflow","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4773",10652,"Riedgrabe","Inflow","Diptera","Tipulidae",10,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,1.43589027696792,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4774",10653,"Riedgrabe","Inflow","Diptera","Tipulidae",13,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,2.90061066128767,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4775",10654,"Riedgrabe","Inflow","Diptera","Tipulidae",16,"3",2149,66948.0040001844,"kick_net",0.003,2.68,1,5.06014321009197,-0.320574618997816,1,0.123208886166039,25.9621503352323
"4776",10657,"Riedgrabe","Pool","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4777",10658,"Riedgrabe","Pool","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4778",10659,"Riedgrabe","Pool","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4779",10660,"Riedgrabe","Pool","Megaloptera","Sialidae",7,"3",2149,66948.0040001844,"kick_net",0.004,2.753,1,0.848427809971585,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4780",10662,"Riedgrabe","Pool","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4781",10663,"Riedgrabe","Pool","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4782",10664,"Riedgrabe","Pool","Diptera","Chironomidae",5,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.135622394240555,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4783",10665,"Riedgrabe","Pool","Diptera","Chironomidae",7,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.327481567511863,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4784",10666,"Riedgrabe","Pool","Diptera","Chironomidae",8,"3",2149,66948.0040001844,"kick_net",0.002,2.62,1,0.464649807522386,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4785",10667,"Riedgrabe","Pool","Amphipoda","Gammaridae",3,"3",2149,66948.0040001844,"kick_net",0.00845,2.8705,1,0.197894293315652,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4786",10668,"Riedgrabe","Pool","Amphipoda","Gammaridae",4,"3",2149,66948.0040001844,"kick_net",0.00845,2.8705,1,0.451928691384938,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4787",10669,"Riedgrabe","Pool","Amphipoda","Gammaridae",4,"3",2149,66948.0040001844,"kick_net",0.00845,2.8705,1,0.451928691384938,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4788",10670,"Riedgrabe","Pool","Amphipoda","Gammaridae",5,"3",2149,66948.0040001844,"kick_net",0.00845,2.8705,1,0.857531547980516,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4789",10671,"Riedgrabe","Pool","Amphipoda","Gammaridae",5,"3",2149,66948.0040001844,"kick_net",0.00845,2.8705,1,0.857531547980516,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4790",10672,"Riedgrabe","Pool","Amphipoda","Gammaridae",6,"3",2149,66948.0040001844,"kick_net",0.00845,2.8705,1,1.44723771988851,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4791",10680,"Riedgrabe","Pool","Isopoda","Asellidae",4,"3",2149,66948.0040001844,"kick_net",0.0036,3.111,1,0.268726894799263,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4792",10681,"Riedgrabe","Pool","Isopoda","Asellidae",4,"3",2149,66948.0040001844,"kick_net",0.0036,3.111,1,0.268726894799263,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4793",10682,"Riedgrabe","Pool","Isopoda","Asellidae",4,"3",2149,66948.0040001844,"kick_net",0.0036,3.111,1,0.268726894799263,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4794",10683,"Riedgrabe","Pool","Isopoda","Asellidae",4,"3",2149,66948.0040001844,"kick_net",0.0036,3.111,1,0.268726894799263,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4795",10684,"Riedgrabe","Pool","Isopoda","Asellidae",4,"3",2149,66948.0040001844,"kick_net",0.0036,3.111,1,0.268726894799263,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4796",10685,"Riedgrabe","Pool","Isopoda","Asellidae",5,"3",2149,66948.0040001844,"kick_net",0.0036,3.111,1,0.538019707775883,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4797",10686,"Riedgrabe","Pool","Isopoda","Asellidae",5,"3",2149,66948.0040001844,"kick_net",0.0036,3.111,1,0.538019707775883,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4798",10690,"Riedgrabe","Pool","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4799",10691,"Riedgrabe","Pool","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4800",10692,"Riedgrabe","Pool","Ephemeroptera","Baetidae",4,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.269086852881189,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4801",10693,"Riedgrabe","Pool","Ephemeroptera","Baetidae",5,"3",2149,66948.0040001844,"kick_net",0.005,2.875,1,0.511103396223714,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4802",10694,"Riedgrabe","Pool","Odonata","Corduliidae",10,"3",2149,66948.0040001844,"kick_net",0.01,2.787,1,6.12350391724773,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4803",10695,"Riedgrabe","Pool","Odonata","Corduliidae",14,"3",2149,66948.0040001844,"kick_net",0.01,2.787,1,15.6407954163937,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4804",10696,"Riedgrabe","Pool","Odonata","Corduliidae",15,"3",2149,66948.0040001844,"kick_net",0.01,2.787,1,18.9568572168751,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4805",10697,"Riedgrabe","Pool","Odonata","Corduliidae",18,"3",2149,66948.0040001844,"kick_net",0.01,2.787,1,31.5097147569952,-0.320574618997816,1,0.129786813413124,31.5097147569952
"4806",10698,"Riedgrabe","Pool","Megaloptera","Sialidae",4,"3",2149,66948.0040001844,"kick_net",0.004,2.753,1,0.181773741893559,-0.320574618997816,1,0.129786813413124,31.5097147569952
