"","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","a","b","formula_type","dw"
"11536","Coruz","Pool","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11537","Coruz","Pool","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11538","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11539","Coruz","Pool","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11540","Coruz","Pool","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11541","Coruz","Pool","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11542","Coruz","Pool","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11543","Coruz","Pool","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11544","Coruz","Pool","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11545","Coruz","Pool","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11546","Coruz","Pool","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11547","Coruz","Pool","Amphipoda","Gammaridae",9,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,4.6345741215268
"11548","Coruz","Pool","Ephemeroptera","Heptageniidae",3,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.226665081430892
"11549","Coruz","Pool","Ephemeroptera","Heptageniidae",6,1,511,85355.282836696,"kick_net",0.011,2.754,1,1.52904838615922
"11550","Coruz","Pool","Ephemeroptera","Leptophlebiidae",6,1,511,85355.282836696,"kick_net",0.005,2.686,1,0.615296242395424
"11551","Coruz","Pool","Diptera","Chironomidae",3,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.0355703126940442
"11552","Coruz","Pool","Diptera","Chironomidae",4,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.07558353033149
"11553","Coruz","Pool","Diptera","Chironomidae",4,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.07558353033149
"11554","Coruz","Pool","Diptera","Chironomidae",4,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.07558353033149
"11555","Coruz","Pool","Diptera","Chironomidae",5,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.135622394240555
"11556","Coruz","Pool","Diptera","Chironomidae",5,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.135622394240555
"11557","Coruz","Pool","Diptera","Chironomidae",5,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.135622394240555
"11558","Coruz","Pool","Diptera","Chironomidae",5,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.135622394240555
"11559","Coruz","Pool","Diptera","Chironomidae",5,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.135622394240555
"11560","Coruz","Pool","Diptera","Chironomidae",6,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.218668523080522
"11561","Coruz","Pool","Diptera","Chironomidae",6,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.218668523080522
"11562","Coruz","Pool","Diptera","Chironomidae",6,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.218668523080522
"11563","Coruz","Pool","Diptera","Chironomidae",6,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.218668523080522
"11564","Coruz","Pool","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11565","Coruz","Pool","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11566","Coruz","Pool","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11567","Coruz","Pool","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11568","Coruz","Pool","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11569","Coruz","Pool","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11570","Coruz","Pool","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11571","Coruz","Pool","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11572","Coruz","Pool","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11573","Coruz","Pool","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11574","Coruz","Pool","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11575","Coruz","Pool","Diptera","Chironomidae",8,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.464649807522386
"11576","Coruz","Pool","Diptera","Chironomidae",8,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.464649807522386
"11577","Coruz","Pool","Diptera","Chironomidae",8,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.464649807522386
"11578","Coruz","Pool","Diptera","Chironomidae",8,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.464649807522386
"11579","Coruz","Pool","Diptera","Chironomidae",8,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.464649807522386
"11580","Coruz","Pool","Diptera","Chironomidae",9,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.63262357257604
"11581","Coruz","Pool","Diptera","Chironomidae",9,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.63262357257604
"11582","Coruz","Pool","Diptera","Chironomidae",9,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.63262357257604
"11583","Coruz","Pool","Diptera","Chironomidae",10,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.833738766940671
"11584","Coruz","Pool","Diptera","Chironomidae",10,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.833738766940671
"11585","Coruz","Pool","Diptera","Chironomidae",11,1,511,85355.282836696,"kick_net",0.002,2.62,1,1.07023421421427
"11586","Coruz","Pool","Diptera","Chironomidae",11,1,511,85355.282836696,"kick_net",0.002,2.62,1,1.07023421421427
"11587","Coruz","Pool","Diptera","Chironomidae",11,1,511,85355.282836696,"kick_net",0.002,2.62,1,1.07023421421427
"11588","Coruz","Pool","Diptera","Chironomidae",11,1,511,85355.282836696,"kick_net",0.002,2.62,1,1.07023421421427
"11589","Coruz","Pool","Diptera","Chironomidae",11,1,511,85355.282836696,"kick_net",0.002,2.62,1,1.07023421421427
"11590","Coruz","Pool","Diptera","Chironomidae",11,1,511,85355.282836696,"kick_net",0.002,2.62,1,1.07023421421427
"11591","Coruz","Pool","Diptera","Chironomidae",12,1,511,85355.282836696,"kick_net",0.002,2.62,1,1.34426490420543
"11592","Coruz","Pool","Diptera","Chironomidae",13,1,511,85355.282836696,"kick_net",0.002,2.62,1,1.65791239593876
"11593","Coruz","Pool","Diptera","Chironomidae",14,1,511,85355.282836696,"kick_net",0.002,2.62,1,2.01319317375311
"11594","Coruz","Pool","Amphipoda","Gammaridae",1,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.00845
"11595","Coruz","Pool","Amphipoda","Gammaridae",1,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.00845
"11596","Coruz","Pool","Amphipoda","Gammaridae",1,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.00845
"11597","Coruz","Pool","Amphipoda","Gammaridae",1,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.00845
"11598","Coruz","Pool","Amphipoda","Gammaridae",2,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.0617964193315659
"11599","Coruz","Pool","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11600","Coruz","Pool","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11601","Coruz","Pool","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11602","Coruz","Pool","Amphipoda","Gammaridae",3,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.197894293315652
"11603","Coruz","Pool","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11604","Coruz","Pool","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11605","Coruz","Pool","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11606","Coruz","Pool","Amphipoda","Gammaridae",4,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.451928691384938
"11607","Coruz","Pool","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11608","Coruz","Pool","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11609","Coruz","Pool","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11610","Coruz","Pool","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11611","Coruz","Pool","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11612","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11613","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11614","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11615","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11616","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11617","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11618","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11619","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11620","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11621","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11622","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11623","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11624","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11625","Coruz","Pool","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11626","Coruz","Pool","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11627","Coruz","Pool","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11628","Coruz","Pool","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11629","Coruz","Pool","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11630","Coruz","Pool","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11631","Coruz","Pool","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11632","Coruz","Pool","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11633","Coruz","Pool","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11634","Coruz","Pool","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11635","Coruz","Pool","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11636","Coruz","Pool","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11637","Coruz","Pool","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11638","Coruz","Pool","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11639","Coruz","Pool","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11640","Coruz","Pool","Amphipoda","Gammaridae",9,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,4.6345741215268
"11641","Coruz","Pool","Amphipoda","Gammaridae",9,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,4.6345741215268
"11642","Coruz","Pool","Amphipoda","Gammaridae",9,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,4.6345741215268
"11643","Coruz","Pool","Amphipoda","Gammaridae",9,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,4.6345741215268
"11644","Coruz","Pool","Amphipoda","Gammaridae",10,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,6.27128747089358
"11645","Coruz","Pool","Amphipoda","Gammaridae",10,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,6.27128747089358
"11646","Coruz","Pool","Amphipoda","Gammaridae",10,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,6.27128747089358
"11647","Coruz","Pool","Amphipoda","Gammaridae",10,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,6.27128747089358
"11648","Coruz","Pool","Amphipoda","Gammaridae",10,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,6.27128747089358
"11649","Coruz","Pool","Amphipoda","Gammaridae",10,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,6.27128747089358
"11650","Coruz","Pool","Amphipoda","Gammaridae",10,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,6.27128747089358
"11651","Coruz","Pool","Amphipoda","Gammaridae",10,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,6.27128747089358
"11652","Coruz","Pool","Amphipoda","Gammaridae",10,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,6.27128747089358
"11653","Coruz","Pool","Amphipoda","Gammaridae",14,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,16.4746893941346
"11654","Coruz","Pool","Amphipoda","Gammaridae",14,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,16.4746893941346
"11655","Coruz","Pool","Amphipoda","Gammaridae",16,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,24.1703600114678
"11656","Coruz","Pool","Ephemeroptera","Ephemerellidae",3,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.189136991919144
"11657","Coruz","Pool","Ephemeroptera","Ephemeridae",7,1,511,85355.282836696,"kick_net",0.003,2.764,1,0.650088131522956
"11658","Coruz","Pool","Odonata","Cordulegastridae",35,1,511,85355.282836696,"kick_net",0.007,2.782,1,138.259613787766
"11659","Coruz","Pool","Coleoptera","Elmidae",3,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.165656031703537
"11660","Coruz","Pool","Trichoptera","Limnephilidae",13,1,511,85355.282836696,"kick_net",0.004,2.93,1,7.34368455393449
"11661","Coruz","Pool","Trichoptera","Limnephilidae",24,1,511,85355.282836696,"kick_net",0.004,2.93,1,44.2668816563567
"11662","Coruz","Pool","Trichoptera","Limnephilidae",24,1,511,85355.282836696,"kick_net",0.004,2.93,1,44.2668816563567
"11663","Coruz","Pool","Trichoptera","Limnephilidae",29,1,511,85355.282836696,"kick_net",0.004,2.93,1,77.0701359676475
"11664","Coruz","Pool","Diptera","Chironomidae",4,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.07558353033149
"11665","Coruz","Pool","Diptera","Chironomidae",5,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.135622394240555
"11666","Coruz","Pool","Diptera","Chironomidae",5,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.135622394240555
"11667","Coruz","Pool","Diptera","Chironomidae",6,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.218668523080522
"11668","Coruz","Pool","Diptera","Chironomidae",8,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.464649807522386
"11669","Coruz","Pool","Diptera","Chironomidae",8,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.464649807522386
"11670","Coruz","Pool","Diptera","Chironomidae",8,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.464649807522386
"11671","Coruz","Pool","Diptera","Chironomidae",8,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.464649807522386
"11672","Coruz","Pool","Diptera","Chironomidae",9,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.63262357257604
"11673","Coruz","Pool","Diptera","Chironomidae",12,1,511,85355.282836696,"kick_net",0.002,2.62,1,1.34426490420543
"11674","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11675","Coruz","Outflow","Amphipoda","Gammaridae",5,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.857531547980516
"11676","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11677","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11678","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11679","Coruz","Outflow","Amphipoda","Gammaridae",6,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,1.44723771988851
"11680","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11681","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11682","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11683","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11684","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11685","Coruz","Outflow","Amphipoda","Gammaridae",7,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,2.25273772956822
"11686","Coruz","Outflow","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11687","Coruz","Outflow","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11688","Coruz","Outflow","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11689","Coruz","Outflow","Amphipoda","Gammaridae",8,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,3.30503845216443
"11690","Coruz","Outflow","Ephemeroptera","Baetidae",1,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.005
"11691","Coruz","Outflow","Ephemeroptera","Baetidae",1,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.005
"11692","Coruz","Outflow","Ephemeroptera","Baetidae",1,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.005
"11693","Coruz","Outflow","Ephemeroptera","Baetidae",2,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.0366801617281868
"11694","Coruz","Outflow","Ephemeroptera","Baetidae",2,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.0366801617281868
"11695","Coruz","Outflow","Ephemeroptera","Baetidae",2,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.0366801617281868
"11696","Coruz","Outflow","Ephemeroptera","Baetidae",2,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.0366801617281868
"11697","Coruz","Outflow","Ephemeroptera","Baetidae",2,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.0366801617281868
"11698","Coruz","Outflow","Ephemeroptera","Baetidae",2,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.0366801617281868
"11699","Coruz","Outflow","Ephemeroptera","Baetidae",3,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.117677548287684
"11700","Coruz","Outflow","Ephemeroptera","Baetidae",3,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.117677548287684
"11701","Coruz","Outflow","Ephemeroptera","Baetidae",3,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.117677548287684
"11702","Coruz","Outflow","Ephemeroptera","Baetidae",3,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.117677548287684
"11703","Coruz","Outflow","Ephemeroptera","Baetidae",3,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.117677548287684
"11704","Coruz","Outflow","Ephemeroptera","Baetidae",3,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.117677548287684
"11705","Coruz","Outflow","Ephemeroptera","Baetidae",4,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.269086852881189
"11706","Coruz","Outflow","Ephemeroptera","Baetidae",4,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.269086852881189
"11707","Coruz","Outflow","Ephemeroptera","Baetidae",4,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.269086852881189
"11708","Coruz","Outflow","Ephemeroptera","Baetidae",4,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.269086852881189
"11709","Coruz","Outflow","Ephemeroptera","Baetidae",6,1,511,85355.282836696,"kick_net",0.005,2.875,1,0.863286300593756
"11710","Coruz","Outflow","Ephemeroptera","Baetidae",7,1,511,85355.282836696,"kick_net",0.005,2.875,1,1.34470453452202
"11711","Coruz","Outflow","Ephemeroptera","Ephemerellidae",2,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.0639081533159318
"11712","Coruz","Outflow","Ephemeroptera","Ephemerellidae",3,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.189136991919144
"11713","Coruz","Outflow","Ephemeroptera","Ephemerellidae",3,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.189136991919144
"11714","Coruz","Outflow","Ephemeroptera","Ephemerellidae",3,1,511,85355.282836696,"kick_net",0.01,2.676,1,0.189136991919144
"11715","Coruz","Outflow","Ephemeroptera","Heptageniidae",4,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.500571248526721
"11716","Coruz","Outflow","Ephemeroptera","Heptageniidae",5,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.925456642847634
"11717","Coruz","Outflow","Ephemeroptera","Heptageniidae",5,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.925456642847634
"11718","Coruz","Outflow","Ephemeroptera","Heptageniidae",5,1,511,85355.282836696,"kick_net",0.011,2.754,1,0.925456642847634
"11719","Coruz","Outflow","Ephemeroptera","Heptageniidae",6,1,511,85355.282836696,"kick_net",0.011,2.754,1,1.52904838615922
"11720","Coruz","Outflow","Ephemeroptera","Heptageniidae",6,1,511,85355.282836696,"kick_net",0.011,2.754,1,1.52904838615922
"11721","Coruz","Outflow","Ephemeroptera","Heptageniidae",7,1,511,85355.282836696,"kick_net",0.011,2.754,1,2.33772104943919
"11722","Coruz","Outflow","Ephemeroptera","Heptageniidae",10,1,511,85355.282836696,"kick_net",0.011,2.754,1,6.24299065949402
"11723","Coruz","Outflow","Plecoptera","Leuctridae",4,1,511,85355.282836696,"kick_net",0.003,2.719,1,0.130053597838595
"11724","Coruz","Outflow","Coleoptera","Elmidae",2,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.051530508434993
"11725","Coruz","Outflow","Coleoptera","Elmidae",2,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.051530508434993
"11726","Coruz","Outflow","Coleoptera","Elmidae",2,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.051530508434993
"11727","Coruz","Outflow","Coleoptera","Elmidae",2,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.051530508434993
"11728","Coruz","Outflow","Coleoptera","Elmidae",2,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.051530508434993
"11729","Coruz","Outflow","Coleoptera","Elmidae",2,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.051530508434993
"11730","Coruz","Outflow","Coleoptera","Elmidae",2,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.051530508434993
"11731","Coruz","Outflow","Coleoptera","Elmidae",2,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.051530508434993
"11732","Coruz","Outflow","Coleoptera","Elmidae",2,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.051530508434993
"11733","Coruz","Outflow","Coleoptera","Elmidae",2,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.051530508434993
"11734","Coruz","Outflow","Coleoptera","Elmidae",2,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.051530508434993
"11735","Coruz","Outflow","Coleoptera","Elmidae",2,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.051530508434993
"11736","Coruz","Outflow","Coleoptera","Elmidae",3,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.165656031703537
"11737","Coruz","Outflow","Coleoptera","Elmidae",3,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.165656031703537
"11738","Coruz","Outflow","Coleoptera","Elmidae",3,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.165656031703537
"11739","Coruz","Outflow","Coleoptera","Elmidae",3,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.165656031703537
"11740","Coruz","Outflow","Coleoptera","Elmidae",3,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.165656031703537
"11741","Coruz","Outflow","Coleoptera","Elmidae",5,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.721326109625354
"11742","Coruz","Outflow","Coleoptera","Elmidae",5,1,511,85355.282836696,"kick_net",0.007,2.88,1,0.721326109625354
"11743","Coruz","Outflow","Trichoptera","Rhyacophilidae",5,1,511,85355.282836696,"kick_net",0.01,2.48,1,0.541309452278112
"11744","Coruz","Outflow","Trichoptera","Rhyacophilidae",8,1,511,85355.282836696,"kick_net",0.01,2.48,1,1.73645353913302
"11745","Coruz","Outflow","Diptera","Athericidae",12,1,511,85355.282836696,"kick_net",0.004,2.59,1,2.49539567820524
"11746","Coruz","Outflow","Diptera","Chironomidae",7,1,511,85355.282836696,"kick_net",0.002,2.62,1,0.327481567511863
"11747","Coruz","Outflow","Diptera","Simuliidae",3,1,511,85355.282836696,"kick_net",0.002,3.01,1,0.0545965213646441
"11748","Coruz","Outflow","Diptera","Simuliidae",6,1,511,85355.282836696,"kick_net",0.002,3.01,1,0.439810161615349
"11749","Coruz","Outflow","Amphipoda","Gammaridae",2,1,511,85355.282836696,"kick_net",0.00845,2.8705,1,0.0617964193315659
