"","laufnummer","site","location_old","order","family","taxon_lowest","length","ecomorphology","area_pool","human_influence","location","method"
"11959",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"Control","kick_net"
"11960",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"Control","kick_net"
"11961",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"Control","kick_net"
"11962",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"Control","kick_net"
"11963",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"Control","kick_net"
"11964",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"Control","kick_net"
"11965",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"Control","kick_net"
"11966",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"Control","kick_net"
"11967",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"Control","kick_net"
"11968",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"Control","kick_net"
"11969",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",7,3,2149,66948.0040001844,"Control","kick_net"
"11970",197,"Riedgrabe","Control","Diptera","Limoniidae","Limoniidae",10,3,2149,66948.0040001844,"Control","kick_net"
"11971",197,"Riedgrabe","Control","Oligochaeta",NA,"Oligochaeta",4,3,2149,66948.0040001844,"Control","kick_net"
"11972",197,"Riedgrabe","Control","Oligochaeta",NA,"Oligochaeta",6,3,2149,66948.0040001844,"Control","kick_net"
"11973",197,"Riedgrabe","Control","Oligochaeta",NA,"Oligochaeta",9,3,2149,66948.0040001844,"Control","kick_net"
"11974",197,"Riedgrabe","Control","Oligochaeta",NA,"Oligochaeta",13,3,2149,66948.0040001844,"Control","kick_net"
"11975",197,"Riedgrabe","Control","Oligochaeta",NA,"Oligochaeta",16,3,2149,66948.0040001844,"Control","kick_net"
"11976",197,"Riedgrabe","Control","Oligochaeta",NA,"Oligochaeta",18,3,2149,66948.0040001844,"Control","kick_net"
"11977",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",2,3,2149,66948.0040001844,"Control","kick_net"
"11978",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",2,3,2149,66948.0040001844,"Control","kick_net"
"11979",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",2,3,2149,66948.0040001844,"Control","kick_net"
"11980",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",2,3,2149,66948.0040001844,"Control","kick_net"
"11981",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",2,3,2149,66948.0040001844,"Control","kick_net"
"11982",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",2,3,2149,66948.0040001844,"Control","kick_net"
"11983",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",2,3,2149,66948.0040001844,"Control","kick_net"
"11984",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",3,3,2149,66948.0040001844,"Control","kick_net"
"11985",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",3,3,2149,66948.0040001844,"Control","kick_net"
"11986",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",3,3,2149,66948.0040001844,"Control","kick_net"
"11987",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",3,3,2149,66948.0040001844,"Control","kick_net"
"11988",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",3,3,2149,66948.0040001844,"Control","kick_net"
"11989",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",3,3,2149,66948.0040001844,"Control","kick_net"
"11990",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",3,3,2149,66948.0040001844,"Control","kick_net"
"11991",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",3,3,2149,66948.0040001844,"Control","kick_net"
"11992",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",3,3,2149,66948.0040001844,"Control","kick_net"
"11993",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",3,3,2149,66948.0040001844,"Control","kick_net"
"11994",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",4,3,2149,66948.0040001844,"Control","kick_net"
"11995",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",4,3,2149,66948.0040001844,"Control","kick_net"
"11996",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",4,3,2149,66948.0040001844,"Control","kick_net"
"11997",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",4,3,2149,66948.0040001844,"Control","kick_net"
"11998",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",4,3,2149,66948.0040001844,"Control","kick_net"
"11999",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",4,3,2149,66948.0040001844,"Control","kick_net"
"12000",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",4,3,2149,66948.0040001844,"Control","kick_net"
"12001",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",4,3,2149,66948.0040001844,"Control","kick_net"
"12002",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",4,3,2149,66948.0040001844,"Control","kick_net"
"12003",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",4,3,2149,66948.0040001844,"Control","kick_net"
"12004",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",5,3,2149,66948.0040001844,"Control","kick_net"
"12005",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",5,3,2149,66948.0040001844,"Control","kick_net"
"12006",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",5,3,2149,66948.0040001844,"Control","kick_net"
"12007",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",5,3,2149,66948.0040001844,"Control","kick_net"
"12008",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",5,3,2149,66948.0040001844,"Control","kick_net"
"12009",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",6,3,2149,66948.0040001844,"Control","kick_net"
"12010",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",6,3,2149,66948.0040001844,"Control","kick_net"
"12011",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",6,3,2149,66948.0040001844,"Control","kick_net"
"12012",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",6,3,2149,66948.0040001844,"Control","kick_net"
"12013",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",6,3,2149,66948.0040001844,"Control","kick_net"
"12014",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",6,3,2149,66948.0040001844,"Control","kick_net"
"12015",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",6,3,2149,66948.0040001844,"Control","kick_net"
"12016",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",6,3,2149,66948.0040001844,"Control","kick_net"
"12017",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",6,3,2149,66948.0040001844,"Control","kick_net"
"12018",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",6,3,2149,66948.0040001844,"Control","kick_net"
"12019",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",7,3,2149,66948.0040001844,"Control","kick_net"
"12020",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",7,3,2149,66948.0040001844,"Control","kick_net"
"12021",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",7,3,2149,66948.0040001844,"Control","kick_net"
"12022",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",7,3,2149,66948.0040001844,"Control","kick_net"
"12023",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",7,3,2149,66948.0040001844,"Control","kick_net"
"12024",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",7,3,2149,66948.0040001844,"Control","kick_net"
"12025",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",7,3,2149,66948.0040001844,"Control","kick_net"
"12026",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",7,3,2149,66948.0040001844,"Control","kick_net"
"12027",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",7,3,2149,66948.0040001844,"Control","kick_net"
"12028",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",8,3,2149,66948.0040001844,"Control","kick_net"
"12029",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",8,3,2149,66948.0040001844,"Control","kick_net"
"12030",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",8,3,2149,66948.0040001844,"Control","kick_net"
"12031",197,"Riedgrabe","Control","Amphipoda","Gammaridae","Gammaridae",9,3,2149,66948.0040001844,"Control","kick_net"
"12032",197,"Riedgrabe","Control","Ephemeroptera","Baetidae","Baetidae",4,3,2149,66948.0040001844,"Control","kick_net"
"12033",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"Control","kick_net"
"12034",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"Control","kick_net"
"12035",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",6,3,2149,66948.0040001844,"Control","kick_net"
"12036",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",6,3,2149,66948.0040001844,"Control","kick_net"
"12037",197,"Riedgrabe","Control","Diptera","Chironomidae","Chironomidae",8,3,2149,66948.0040001844,"Control","kick_net"
"12038",198,"Riedgrabe","Inflow","Oligochaeta",NA,"Oligochaeta",4,3,2149,66948.0040001844,"beaver","kick_net"
"12039",198,"Riedgrabe","Inflow","Oligochaeta",NA,"Oligochaeta",18,3,2149,66948.0040001844,"beaver","kick_net"
"12040",198,"Riedgrabe","Inflow","Oligochaeta",NA,"Oligochaeta",22,3,2149,66948.0040001844,"beaver","kick_net"
"12041",198,"Riedgrabe","Inflow","Oligochaeta",NA,"Oligochaeta",25,3,2149,66948.0040001844,"beaver","kick_net"
"12042",198,"Riedgrabe","Inflow","Gastropoda","Lymnaeidae","Lymnaeidae",10,3,2149,66948.0040001844,"beaver","kick_net"
"12043",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12044",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12045",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12046",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12047",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12048",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12049",198,"Riedgrabe","Inflow","Amphipoda","Gammaridae","Gammaridae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12050",198,"Riedgrabe","Inflow","Amphipoda","Gammaridae","Gammaridae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12051",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12052",198,"Riedgrabe","Inflow","Ephemeroptera","Baetidae","Baetidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12053",198,"Riedgrabe","Inflow","Coleoptera","Elmidae","Elmidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12054",198,"Riedgrabe","Inflow","Coleoptera","Hydrophilidae","Hydrophilidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12055",198,"Riedgrabe","Inflow","Trichoptera","Hydropsychidae","Hydropsychidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12056",198,"Riedgrabe","Inflow","Trichoptera","Hydropsychidae","Hydropsychidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12057",198,"Riedgrabe","Inflow","Diptera","Ceratopogonidae","Ceratopogonidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12058",198,"Riedgrabe","Inflow","Diptera","Ceratopogonidae","Ceratopogonidae",9,3,2149,66948.0040001844,"beaver","kick_net"
"12059",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12060",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12061",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12062",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12063",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12064",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12065",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12066",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12067",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12068",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12069",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12070",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12071",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12072",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12073",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12074",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12075",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12076",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12077",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12078",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12079",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12080",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12081",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12082",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12083",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12084",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12085",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12086",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12087",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12088",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12089",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12090",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12091",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12092",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12093",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12094",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12095",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12096",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12097",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12098",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12099",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12100",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12101",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12102",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12103",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12104",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12105",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12106",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12107",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12108",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12109",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12110",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12111",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12112",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12113",198,"Riedgrabe","Inflow","Diptera","Chironomidae","Chironomidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12114",198,"Riedgrabe","Inflow","Diptera","Limoniidae","Limoniidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12115",198,"Riedgrabe","Inflow","Diptera","Psychodidae","Psychodidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12116",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",7,3,2149,66948.0040001844,"beaver","kick_net"
"12117",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",12,3,2149,66948.0040001844,"beaver","kick_net"
"12118",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",13,3,2149,66948.0040001844,"beaver","kick_net"
"12119",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",13,3,2149,66948.0040001844,"beaver","kick_net"
"12120",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",15,3,2149,66948.0040001844,"beaver","kick_net"
"12121",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",15,3,2149,66948.0040001844,"beaver","kick_net"
"12122",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",16,3,2149,66948.0040001844,"beaver","kick_net"
"12123",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",17,3,2149,66948.0040001844,"beaver","kick_net"
"12124",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",18,3,2149,66948.0040001844,"beaver","kick_net"
"12125",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",18,3,2149,66948.0040001844,"beaver","kick_net"
"12126",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",19,3,2149,66948.0040001844,"beaver","kick_net"
"12127",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",19,3,2149,66948.0040001844,"beaver","kick_net"
"12128",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",19,3,2149,66948.0040001844,"beaver","kick_net"
"12129",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",20,3,2149,66948.0040001844,"beaver","kick_net"
"12130",198,"Riedgrabe","Inflow","Diptera","Tipulidae","Tipulidae",20,3,2149,66948.0040001844,"beaver","kick_net"
"12131",198,"Riedgrabe","Inflow","Hirudinea","Glossiphoniidae","Glossiphoniidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12132",198,"Riedgrabe","Inflow","Oligochaeta",NA,"Oligochaeta",5,3,2149,66948.0040001844,"beaver","kick_net"
"12133",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12134",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12135",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",3,3,2149,66948.0040001844,"beaver","kick_net"
"12136",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12137",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12138",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12139",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",4,3,2149,66948.0040001844,"beaver","kick_net"
"12140",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",5,3,2149,66948.0040001844,"beaver","kick_net"
"12141",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12142",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",6,3,2149,66948.0040001844,"beaver","kick_net"
"12143",198,"Riedgrabe","Inflow","Gastropoda","Physidae","Physidae",8,3,2149,66948.0040001844,"beaver","kick_net"
"12144",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12145",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12146",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12147",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12148",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12149",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12150",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12151",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12152",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12153",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12154",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12155",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",1,3,2149,66948.0040001844,"beaver","kick_net"
"12156",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12157",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12158",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12159",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12160",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12161",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12162",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12163",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12164",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12165",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12166",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12167",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12168",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12169",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12170",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
"12171",198,"Riedgrabe","Inflow","Bivalvia","Sphaeriidae","Sphaeriidae",2,3,2149,66948.0040001844,"beaver","kick_net"
