"","site","location","point","order","family","length","ecomorphology","area_pool","human_influence","method"
"58680","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58681","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58682","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58683","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58684","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58685","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58686","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58687","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58688","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58689","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58690","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58691","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58692","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58693","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58694","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58695","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58696","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58697","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58698","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58699","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58700","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58701","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58702","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58703","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58704","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58705","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58706","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58707","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58708","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58709","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58710","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58711","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58712","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58713","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58714","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58715","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58716","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58717","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58718","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58719","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58720","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58721","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58722","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58723","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58724","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58725","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58726","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58727","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58728","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58729","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58730","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58731","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58732","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58733","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58734","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58735","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58736","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58737","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58738","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58739","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58740","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58741","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58742","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58743","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58744","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58745","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58746","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58747","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58748","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58749","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58750","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58751","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58752","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58753","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58754","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58755","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58756","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58757","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58758","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58759","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58760","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58761","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58762","Biber","Control","3","Entomobryomorpha",NA,4,3,935,176341.423259974,"suction"
"58763","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58764","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58765","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58766","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58767","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58768","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58769","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58770","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58771","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58772","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58773","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58774","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58775","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58776","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58777","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58778","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58779","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58780","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58781","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58782","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58783","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58784","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58785","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58786","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58787","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58788","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58789","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58790","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58791","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58792","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58793","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58794","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58795","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58796","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58797","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58798","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58799","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58800","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58801","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58802","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58803","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58804","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58805","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58806","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58807","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58808","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58809","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58810","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58811","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58812","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58813","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58814","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58815","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58816","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58817","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58818","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58819","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58820","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58821","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58822","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58823","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58824","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58825","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58826","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58827","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58828","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58829","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58830","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58831","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58832","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58833","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58834","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58835","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58836","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58837","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58838","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58839","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58840","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58841","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58842","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58843","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58844","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58845","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58846","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58847","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58848","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58849","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58850","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58851","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58852","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58853","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58854","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58855","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58856","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58857","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58858","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58859","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58860","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58861","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58862","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58863","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58864","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58865","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58866","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58867","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58868","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58869","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58870","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58871","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58872","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58873","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58874","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58875","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58876","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58877","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58878","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58879","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58880","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58881","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58882","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58883","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58884","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58885","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58886","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58887","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58888","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58889","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58890","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58891","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58892","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58893","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58894","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58895","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58896","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58897","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58898","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58899","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58900","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58901","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58902","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58903","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58904","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58905","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58906","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58907","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58908","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58909","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58910","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58911","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58912","Biber","Control","3","Entomobryomorpha",NA,0.5,3,935,176341.423259974,"suction"
"58913","Biber","Control","3","Entomobryomorpha",NA,4,3,935,176341.423259974,"suction"
"58914","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58915","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58916","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58917","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58918","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58919","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58920","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58921","Biber","Control","3","Entomobryomorpha",NA,3,3,935,176341.423259974,"suction"
"58922","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58923","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58924","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58925","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58926","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58927","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58928","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58929","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58930","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58931","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58932","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58933","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58934","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58935","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58936","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58937","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58938","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58939","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58940","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58941","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58942","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58943","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58944","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58945","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58946","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58947","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58948","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58949","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58950","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58951","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58952","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58953","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58954","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58955","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58956","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58957","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58958","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58959","Biber","Control","3","Entomobryomorpha",NA,2,3,935,176341.423259974,"suction"
"58960","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58961","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58962","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58963","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58964","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58965","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58966","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58967","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58968","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58969","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58970","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58971","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58972","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58973","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58974","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58975","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58976","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58977","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58978","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58979","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58980","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58981","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58982","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58983","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58984","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58985","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58986","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58987","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58988","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58989","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58990","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58991","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58992","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58993","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
"58994","Biber","Control","3","Entomobryomorpha",NA,1,3,935,176341.423259974,"suction"
