"","X.1","X","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","point","type","backbone_order","source.x","order_corrected","a","b","source.y","dry_weight"
"62617",62617,41024,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62618",62618,41025,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62619",62619,41026,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62620",62620,41027,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62621",62621,41028,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62622",62622,41029,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62623",62623,41030,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62624",62624,41031,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62625",62625,41032,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62626",62626,41033,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62627",62627,41034,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62628",62628,41035,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62629",62629,41036,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62630",62630,41037,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62631",62631,41038,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62632",62632,41039,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62633",62633,41040,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62634",62634,41041,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62635",62635,41042,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62636",62636,41043,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62637",62637,41044,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62638",62638,41045,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62639",62639,41046,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62640",62640,41047,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62641",62641,41048,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62642",62642,41049,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62643",62643,41050,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62644",62644,41051,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62645",62645,41052,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62646",62646,41053,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62647",62647,41054,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62648",62648,41055,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62649",62649,41056,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62650",62650,41057,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62651",62651,41058,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62652",62652,41059,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62653",62653,41060,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62654",62654,41061,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62655",62655,41062,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62656",62656,41063,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62657",62657,41064,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62658",62658,41065,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62659",62659,41066,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62660",62660,41067,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62661",62661,41068,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62662",62662,41069,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62663",62663,41070,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62664",62664,41071,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62665",62665,41072,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62666",62666,41073,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62667",62667,41074,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62668",62668,41075,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62669",62669,41076,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62670",62670,41077,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62671",62671,41078,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62672",62672,41079,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62673",62673,41080,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62674",62674,41081,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62675",62675,41082,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62676",62676,41083,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62677",62677,41084,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62678",62678,41085,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62679",62679,41086,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62680",62680,41087,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62681",62681,41088,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62682",62682,41089,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62683",62683,41090,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62684",62684,41091,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62685",62685,41092,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62686",62686,41093,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62687",62687,41094,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62688",62688,41095,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62689",62689,41096,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62690",62690,41097,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62691",62691,41098,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62692",62692,41099,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62693",62693,41100,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62694",62694,41101,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62695",62695,41102,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62696",62696,41103,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62697",62697,41104,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62698",62698,41105,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62699",62699,41106,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62700",62700,41107,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62701",62701,41108,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62702",62702,41109,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62703",62703,41110,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62704",62704,41111,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62705",62705,41112,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62706",62706,41113,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62707",62707,41114,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62708",62708,41115,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62709",62709,41116,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62710",62710,41117,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62711",62711,41118,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62712",62712,41119,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62713",62713,41120,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62714",62714,41121,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62715",62715,41122,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62716",62716,41123,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62717",62717,41124,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62718",62718,41125,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62719",62719,41126,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62720",62720,41127,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62721",62721,41128,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62722",62722,41129,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62723",62723,41130,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62724",62724,41131,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62725",62725,41132,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62726",62726,41133,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62727",62727,41134,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62728",62728,41135,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62729",62729,41136,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62730",62730,41137,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62731",62731,41138,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62732",62732,41139,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62733",62733,41140,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62734",62734,41141,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62735",62735,41142,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62736",62736,41143,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62737",62737,41144,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62738",62738,41145,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62739",62739,41146,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62740",62740,41147,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62741",62741,41148,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62742",62742,41149,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62743",62743,41150,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62744",62744,41151,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62745",62745,41152,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62746",62746,41153,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62747",62747,41154,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62748",62748,41155,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62749",62749,41156,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62750",62750,41157,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62751",62751,41158,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62752",62752,41159,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62753",62753,41160,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62754",62754,41161,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62755",62755,41162,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62756",62756,41163,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62757",62757,41164,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62758",62758,41165,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62759",62759,41166,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62760",62760,41167,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62761",62761,41168,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62762",62762,41169,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62763",62763,41170,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62764",62764,41171,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62765",62765,41172,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62766",62766,41173,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62767",62767,41174,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62768",62768,41175,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62769",62769,41176,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62770",62770,41177,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62771",62771,41178,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
"62772",62772,41179,"Hemishofen","Control","Entomobryomorpha",NA,1,2,249,39087.44309631,"suction",2,"terrestrial",NA,NA,"Entomobryomorpha",NA,NA,NA,NA
