laufnummer,site,sample,taxon,family,taxon_lowest,size,author
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Elmidae,Elmidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Haliplidae,Haliplidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Haliplidae,Haliplidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Haliplidae,Haliplidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Haliplidae,Haliplidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Coleoptera,Haliplidae,Haliplidae,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,12,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Chironomidae,Chironomidae,12,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,9,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,9,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,9,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,9,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,9,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,9,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,9,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,9,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,10,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,10,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,10,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,10,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Ceratopogonidae,Ceratopogonidae,10,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Psychodidae,Psychodidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Psychodidae,Psychodidae,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Psychodidae,Psychodidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Psychodidae,Psychodidae,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Psychodidae,Psychodidae,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Diptera,Dixidae,Dixidae,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,5,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,6,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,7,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,8,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,10,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,13,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,15,Patrick Hofmann
107,Ellikon,Pool_aquatic,Oligochaeta,NA,Oligochaeta,21,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,2,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
107,Ellikon,Pool_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Patrick Hofmann
